year,month,date_of_month,day_of_week,births
1970-01-01 00:00:00.000002001,1,10,3,12160
1970-01-01 00:00:00.000002001,1,11,4,12155
1970-01-01 00:00:00.000002001,1,12,5,12464
1970-01-01 00:00:00.000002001,1,13,6,8647
1970-01-01 00:00:00.000002001,1,14,7,7674
1970-01-01 00:00:00.000002001,1,15,1,10720
1970-01-01 00:00:00.000002001,1,16,2,12041
1970-01-01 00:00:00.000002001,1,17,3,12046
1970-01-01 00:00:00.000002001,1,18,4,12362
1970-01-01 00:00:00.000002001,1,19,5,12044
1970-01-01 00:00:00.000002001,1,20,6,8602
1970-01-01 00:00:00.000002001,1,21,7,7668
1970-01-01 00:00:00.000002001,1,22,1,11219
1970-01-01 00:00:00.000002001,1,23,2,12176
1970-01-01 00:00:00.000002001,1,24,3,12046
1970-01-01 00:00:00.000002001,1,25,4,12316
1970-01-01 00:00:00.000002001,1,26,5,11993
1970-01-01 00:00:00.000002001,1,27,6,8640
1970-01-01 00:00:00.000002001,1,28,7,7641
1970-01-01 00:00:00.000002001,1,29,1,11269
1970-01-01 00:00:00.000002001,1,30,2,12237
1970-01-01 00:00:00.000002001,1,31,3,12216
1970-01-01 00:00:00.000002001,2,1,4,12186
1970-01-01 00:00:00.000002001,2,2,5,12188
1970-01-01 00:00:00.000002001,2,3,6,8476
1970-01-01 00:00:00.000002001,2,4,7,7608
1970-01-01 00:00:00.000002001,2,5,1,11546
1970-01-01 00:00:00.000002001,2,6,2,12247
1970-01-01 00:00:00.000002001,2,7,3,12091
1970-01-01 00:00:00.000002001,2,8,4,12147
1970-01-01 00:00:00.000002001,2,9,5,12086
1970-01-01 00:00:00.000002001,2,10,6,8637
1970-01-01 00:00:00.000002001,2,11,7,7437
1970-01-01 00:00:00.000002001,2,12,1,11413
1970-01-01 00:00:00.000002001,2,13,2,12012
1970-01-01 00:00:00.000002001,2,14,3,12890
1970-01-01 00:00:00.000002001,2,15,4,12407
1970-01-01 00:00:00.000002001,2,16,5,12119
1970-01-01 00:00:00.000002001,2,17,6,8474
1970-01-01 00:00:00.000002001,2,18,7,7422
1970-01-01 00:00:00.000002001,2,19,1,10356
1970-01-01 00:00:00.000002001,2,20,2,12113
1970-01-01 00:00:00.000002001,2,21,3,12206
1970-01-01 00:00:00.000002001,2,22,4,12234
1970-01-01 00:00:00.000002001,2,23,5,12040
1970-01-01 00:00:00.000002001,2,24,6,8491
1970-01-01 00:00:00.000002001,2,25,7,7646
1970-01-01 00:00:00.000002001,2,26,1,11073
1970-01-01 00:00:00.000002001,2,27,2,12068
1970-01-01 00:00:00.000002001,2,28,3,11921
1970-01-01 00:00:00.000002001,3,1,4,12263
1970-01-01 00:00:00.000002001,3,2,5,12128
1970-01-01 00:00:00.000002001,3,3,6,8761
1970-01-01 00:00:00.000002001,3,4,7,7675
1970-01-01 00:00:00.000002001,3,5,1,11182
1970-01-01 00:00:00.000002001,3,6,2,12052
1970-01-01 00:00:00.000002001,3,7,3,12094
1970-01-01 00:00:00.000002001,3,8,4,12194
1970-01-01 00:00:00.000002001,3,9,5,12242
1970-01-01 00:00:00.000002001,3,10,6,8679
1970-01-01 00:00:00.000002001,3,11,7,7564
1970-01-01 00:00:00.000002001,3,12,1,11366
1970-01-01 00:00:00.000002001,3,13,2,12273
1970-01-01 00:00:00.000002001,3,14,3,12367
1970-01-01 00:00:00.000002001,3,15,4,12286
1970-01-01 00:00:00.000002001,3,16,5,12248
1970-01-01 00:00:00.000002001,3,17,6,8850
1970-01-01 00:00:00.000002001,3,18,7,7399
1970-01-01 00:00:00.000002001,3,19,1,11099
1970-01-01 00:00:00.000002001,3,20,2,12574
1970-01-01 00:00:00.000002001,3,21,3,12394
1970-01-01 00:00:00.000002001,3,22,4,12262
1970-01-01 00:00:00.000002001,3,23,5,12213
1970-01-01 00:00:00.000002001,3,24,6,8683
1970-01-01 00:00:00.000002001,3,25,7,7689
1970-01-01 00:00:00.000002001,3,26,1,11042
1970-01-01 00:00:00.000002001,3,27,2,12328
1970-01-01 00:00:00.000002001,3,28,3,12175
1970-01-01 00:00:00.000002001,3,29,4,12166
1970-01-01 00:00:00.000002001,3,30,5,11855
1970-01-01 00:00:00.000002001,3,31,6,8581
1970-01-01 00:00:00.000002001,4,1,7,7037
1970-01-01 00:00:00.000002001,4,2,1,11430
1970-01-01 00:00:00.000002001,4,3,2,12578
1970-01-01 00:00:00.000002001,4,4,3,12409
1970-01-01 00:00:00.000002001,4,5,4,12233
1970-01-01 00:00:00.000002001,4,6,5,12221
1970-01-01 00:00:00.000002001,4,7,6,8626
1970-01-01 00:00:00.000002001,4,8,7,7594
1970-01-01 00:00:00.000002001,4,9,1,11349
1970-01-01 00:00:00.000002001,4,10,2,12745
1970-01-01 00:00:00.000002001,4,11,3,12631
1970-01-01 00:00:00.000002001,4,12,4,12511
1970-01-01 00:00:00.000002001,4,13,5,10741
1970-01-01 00:00:00.000002001,4,14,6,8102
1970-01-01 00:00:00.000002001,4,15,7,7080
1970-01-01 00:00:00.000002001,4,16,1,11002
1970-01-01 00:00:00.000002001,4,17,2,12636
1970-01-01 00:00:00.000002001,4,18,3,12151
1970-01-01 00:00:00.000002001,4,19,4,11942
1970-01-01 00:00:00.000002001,4,20,5,12047
1970-01-01 00:00:00.000002001,4,21,6,8671
1970-01-01 00:00:00.000002001,4,22,7,7643
1970-01-01 00:00:00.000002001,4,23,1,11462
1970-01-01 00:00:00.000002001,4,24,2,12720
1970-01-01 00:00:00.000002001,4,25,3,12444
1970-01-01 00:00:00.000002001,4,26,4,12309
1970-01-01 00:00:00.000002001,4,27,5,12154
1970-01-01 00:00:00.000002001,4,28,6,8474
1970-01-01 00:00:00.000002001,4,29,7,7481
1970-01-01 00:00:00.000002001,4,30,1,11190
1970-01-01 00:00:00.000002001,5,1,2,12745
1970-01-01 00:00:00.000002001,5,2,3,12289
1970-01-01 00:00:00.000002001,5,3,4,12302
1970-01-01 00:00:00.000002001,5,4,5,12062
1970-01-01 00:00:00.000002001,5,5,6,8632
1970-01-01 00:00:00.000002001,5,6,7,7861
1970-01-01 00:00:00.000002001,5,7,1,11432
1970-01-01 00:00:00.000002001,5,8,2,12751
1970-01-01 00:00:00.000002001,5,9,3,12225
1970-01-01 00:00:00.000002001,5,10,4,12398
1970-01-01 00:00:00.000002001,5,11,5,12117
1970-01-01 00:00:00.000002001,5,12,6,8537
1970-01-01 00:00:00.000002001,5,13,7,7370
1970-01-01 00:00:00.000002001,5,14,1,11343
1970-01-01 00:00:00.000002001,5,15,2,12829
1970-01-01 00:00:00.000002001,5,16,3,12373
1970-01-01 00:00:00.000002001,5,17,4,12426
1970-01-01 00:00:00.000002001,5,18,5,12132
1970-01-01 00:00:00.000002001,5,19,6,8658
1970-01-01 00:00:00.000002001,5,20,7,7597
1970-01-01 00:00:00.000002001,5,21,1,11398
1970-01-01 00:00:00.000002001,5,22,2,12785
1970-01-01 00:00:00.000002001,5,23,3,12662
1970-01-01 00:00:00.000002001,5,24,4,12932
1970-01-01 00:00:00.000002001,5,25,5,12504
1970-01-01 00:00:00.000002001,5,26,6,8790
1970-01-01 00:00:00.000002001,5,27,7,7409
1970-01-01 00:00:00.000002001,5,28,1,7810
1970-01-01 00:00:00.000002001,5,29,2,11754
1970-01-01 00:00:00.000002001,5,30,3,13112
1970-01-01 00:00:00.000002001,5,31,4,12782
1970-01-01 00:00:00.000002001,6,1,5,12426
1970-01-01 00:00:00.000002001,6,2,6,8753
1970-01-01 00:00:00.000002001,6,3,7,7762
1970-01-01 00:00:00.000002001,6,4,1,11239
1970-01-01 00:00:00.000002001,6,5,2,12401
1970-01-01 00:00:00.000002001,6,6,3,12507
1970-01-01 00:00:00.000002001,6,7,4,12333
1970-01-01 00:00:00.000002001,6,8,5,12231
1970-01-01 00:00:00.000002001,6,9,6,8604
1970-01-01 00:00:00.000002001,6,10,7,7559
1970-01-01 00:00:00.000002001,6,11,1,11521
1970-01-01 00:00:00.000002001,6,12,2,12894
1970-01-01 00:00:00.000002001,6,13,3,12102
1970-01-01 00:00:00.000002001,6,14,4,12429
1970-01-01 00:00:00.000002001,6,15,5,12192
1970-01-01 00:00:00.000002001,6,16,6,8631
1970-01-01 00:00:00.000002001,6,17,7,7607
1970-01-01 00:00:00.000002001,6,18,1,11559
1970-01-01 00:00:00.000002001,6,19,2,12517
1970-01-01 00:00:00.000002001,6,20,3,12452
1970-01-01 00:00:00.000002001,6,21,4,12323
1970-01-01 00:00:00.000002001,6,22,5,12068
1970-01-01 00:00:00.000002001,6,23,6,8304
1970-01-01 00:00:00.000002001,6,24,7,7501
1970-01-01 00:00:00.000002001,6,25,1,11363
1970-01-01 00:00:00.000002001,6,26,2,12638
1970-01-01 00:00:00.000002001,6,27,3,12560
1970-01-01 00:00:00.000002001,6,28,4,12830
1970-01-01 00:00:00.000002001,6,29,5,12683
1970-01-01 00:00:00.000002001,6,30,6,9096
1970-01-01 00:00:00.000002001,7,1,7,7953
1970-01-01 00:00:00.000002001,7,2,1,12154
1970-01-01 00:00:00.000002001,7,3,2,13081
1970-01-01 00:00:00.000002001,7,4,3,9450
1970-01-01 00:00:00.000002001,7,5,4,12264
1970-01-01 00:00:00.000002001,7,6,5,12901
1970-01-01 00:00:00.000002001,7,7,6,9357
1970-01-01 00:00:00.000002001,7,8,7,8121
1970-01-01 00:00:00.000002001,7,9,1,11794
1970-01-01 00:00:00.000002001,7,10,2,13317
1970-01-01 00:00:00.000002001,7,11,3,12690
1970-01-01 00:00:00.000002001,7,12,4,12949
1970-01-01 00:00:00.000002001,7,13,5,11978
1970-01-01 00:00:00.000002001,7,14,6,9112
1970-01-01 00:00:00.000002001,7,15,7,7922
1970-01-01 00:00:00.000002001,7,16,1,12160
1970-01-01 00:00:00.000002001,7,17,2,13357
1970-01-01 00:00:00.000002001,7,18,3,12970
1970-01-01 00:00:00.000002001,7,19,4,13031
1970-01-01 00:00:00.000002001,7,20,5,12697
1970-01-01 00:00:00.000002001,7,21,6,9189
1970-01-01 00:00:00.000002001,7,22,7,7961
1970-01-01 00:00:00.000002001,7,23,1,11836
1970-01-01 00:00:00.000002001,7,24,2,13239
1970-01-01 00:00:00.000002001,7,25,3,12785
1970-01-01 00:00:00.000002001,7,26,4,12784
1970-01-01 00:00:00.000002001,7,27,5,12441
1970-01-01 00:00:00.000002001,7,28,6,8952
1970-01-01 00:00:00.000002001,7,29,7,7787
1970-01-01 00:00:00.000002001,7,30,1,11912
1970-01-01 00:00:00.000002001,7,31,2,12903
1970-01-01 00:00:00.000002001,8,1,3,12654
1970-01-01 00:00:00.000002001,8,2,4,12846
1970-01-01 00:00:00.000002001,8,3,5,12619
1970-01-01 00:00:00.000002001,8,4,6,8993
1970-01-01 00:00:00.000002001,8,5,7,7948
1970-01-01 00:00:00.000002001,8,6,1,11735
1970-01-01 00:00:00.000002001,8,7,2,13198
1970-01-01 00:00:00.000002001,8,8,3,12884
1970-01-01 00:00:00.000002001,8,9,4,13080
1970-01-01 00:00:00.000002001,8,10,5,12833
1970-01-01 00:00:00.000002001,8,11,6,9100
1970-01-01 00:00:00.000002001,8,12,7,8130
1970-01-01 00:00:00.000002001,8,13,1,11446
1970-01-01 00:00:00.000002001,8,14,2,13037
1970-01-01 00:00:00.000002001,8,15,3,13005
1970-01-01 00:00:00.000002001,8,16,4,13126
1970-01-01 00:00:00.000002001,8,17,5,12871
1970-01-01 00:00:00.000002001,8,18,6,9097
1970-01-01 00:00:00.000002001,8,19,7,7809
1970-01-01 00:00:00.000002001,8,20,1,12030
1970-01-01 00:00:00.000002001,8,21,2,13236
1970-01-01 00:00:00.000002001,8,22,3,12855
1970-01-01 00:00:00.000002001,8,23,4,12918
1970-01-01 00:00:00.000002001,8,24,5,12736
1970-01-01 00:00:00.000002001,8,25,6,9048
1970-01-01 00:00:00.000002001,8,26,7,7977
1970-01-01 00:00:00.000002001,8,27,1,11844
1970-01-01 00:00:00.000002001,8,28,2,13465
1970-01-01 00:00:00.000002001,8,29,3,12873
1970-01-01 00:00:00.000002001,8,30,4,13232
1970-01-01 00:00:00.000002001,8,31,5,13177
1970-01-01 00:00:00.000002001,9,1,6,9090
1970-01-01 00:00:00.000002001,9,2,7,8056
1970-01-01 00:00:00.000002001,9,3,1,7950
1970-01-01 00:00:00.000002001,9,4,2,12219
1970-01-01 00:00:00.000002001,9,5,3,13730
1970-01-01 00:00:00.000002001,9,6,4,13658
1970-01-01 00:00:00.000002001,9,7,5,13465
1970-01-01 00:00:00.000002001,9,8,6,9200
1970-01-01 00:00:00.000002001,9,9,7,8184
1970-01-01 00:00:00.000002001,9,10,1,12227
1970-01-01 00:00:00.000002001,9,11,2,13238
1970-01-01 00:00:00.000002001,9,12,3,12818
1970-01-01 00:00:00.000002001,9,13,4,12857
1970-01-01 00:00:00.000002001,9,14,5,13211
1970-01-01 00:00:00.000002001,9,15,6,9470
1970-01-01 00:00:00.000002001,9,16,7,8175
1970-01-01 00:00:00.000002001,9,17,1,12412
1970-01-01 00:00:00.000002001,9,18,2,13233
1970-01-01 00:00:00.000002001,9,19,3,13244
1970-01-01 00:00:00.000002001,9,20,4,13435
1970-01-01 00:00:00.000002001,9,21,5,13034
1970-01-01 00:00:00.000002001,9,22,6,9397
1970-01-01 00:00:00.000002001,9,23,7,8341
1970-01-01 00:00:00.000002001,9,24,1,12292
1970-01-01 00:00:00.000002001,9,25,2,13695
1970-01-01 00:00:00.000002001,9,26,3,13131
1970-01-01 00:00:00.000002001,9,27,4,12965
1970-01-01 00:00:00.000002001,9,28,5,12925
1970-01-01 00:00:00.000002001,9,29,6,9043
1970-01-01 00:00:00.000002001,9,30,7,7869
1970-01-01 00:00:00.000002001,10,1,1,12109
1970-01-01 00:00:00.000002001,10,2,2,13189
1970-01-01 00:00:00.000002001,10,3,3,12756
1970-01-01 00:00:00.000002001,10,4,4,12960
1970-01-01 00:00:00.000002001,10,5,5,12589
1970-01-01 00:00:00.000002001,10,6,6,8725
1970-01-01 00:00:00.000002001,10,7,7,7621
1970-01-01 00:00:00.000002001,10,8,1,11298
1970-01-01 00:00:00.000002001,10,9,2,12580
1970-01-01 00:00:00.000002001,10,10,3,12515
1970-01-01 00:00:00.000002001,10,11,4,12304
1970-01-01 00:00:00.000002001,10,12,5,12460
1970-01-01 00:00:00.000002001,10,13,6,8526
1970-01-01 00:00:00.000002001,10,14,7,7611
1970-01-01 00:00:00.000002001,10,15,1,11394
1970-01-01 00:00:00.000002001,10,16,2,12477
1970-01-01 00:00:00.000002001,10,17,3,12297
1970-01-01 00:00:00.000002001,10,18,4,12316
1970-01-01 00:00:00.000002001,10,19,5,12121
1970-01-01 00:00:00.000002001,10,20,6,8563
1970-01-01 00:00:00.000002001,10,21,7,7331
1970-01-01 00:00:00.000002001,10,22,1,11446
1970-01-01 00:00:00.000002001,10,23,2,12571
1970-01-01 00:00:00.000002001,10,24,3,12364
1970-01-01 00:00:00.000002001,10,25,4,12220
1970-01-01 00:00:00.000002001,10,26,5,11996
1970-01-01 00:00:00.000002001,10,27,6,8292
1970-01-01 00:00:00.000002001,10,28,7,7522
1970-01-01 00:00:00.000002001,10,29,1,11143
1970-01-01 00:00:00.000002001,10,30,2,12177
1970-01-01 00:00:00.000002001,10,31,3,10601
1970-01-01 00:00:00.000002001,11,1,4,12559
1970-01-01 00:00:00.000002001,11,2,5,12056
1970-01-01 00:00:00.000002001,11,3,6,8434
1970-01-01 00:00:00.000002001,11,4,7,7392
1970-01-01 00:00:00.000002001,11,5,1,11402
1970-01-01 00:00:00.000002001,11,6,2,12345
1970-01-01 00:00:00.000002001,11,7,3,12109
1970-01-01 00:00:00.000002001,11,8,4,12233
1970-01-01 00:00:00.000002001,11,9,5,12185
1970-01-01 00:00:00.000002001,11,10,6,8529
1970-01-01 00:00:00.000002001,11,11,7,7458
1970-01-01 00:00:00.000002001,11,12,1,11423
1970-01-01 00:00:00.000002001,11,13,2,12066
1970-01-01 00:00:00.000002001,11,14,3,12258
1970-01-01 00:00:00.000002001,11,15,4,12636
1970-01-01 00:00:00.000002001,11,16,5,12708
1970-01-01 00:00:00.000002001,11,17,6,8559
1970-01-01 00:00:00.000002001,11,18,7,7371
1970-01-01 00:00:00.000002001,11,19,1,12487
1970-01-01 00:00:00.000002001,11,20,2,13252
1970-01-01 00:00:00.000002001,11,21,3,11818
1970-01-01 00:00:00.000002001,11,22,4,7363
1970-01-01 00:00:00.000002001,11,23,5,9332
1970-01-01 00:00:00.000002001,11,24,6,7916
1970-01-01 00:00:00.000002001,11,25,7,7290
1970-01-01 00:00:00.000002001,11,26,1,11498
1970-01-01 00:00:00.000002001,11,27,2,12930
1970-01-01 00:00:00.000002001,11,28,3,12207
1970-01-01 00:00:00.000002001,11,29,4,12180
1970-01-01 00:00:00.000002001,11,30,5,11750
1970-01-01 00:00:00.000002001,12,1,6,8038
1970-01-01 00:00:00.000002001,12,2,7,7216
1970-01-01 00:00:00.000002001,12,3,1,11275
1970-01-01 00:00:00.000002001,12,4,2,12293
1970-01-01 00:00:00.000002001,12,5,3,12307
1970-01-01 00:00:00.000002001,12,6,4,11892
1970-01-01 00:00:00.000002001,12,7,5,11424
1970-01-01 00:00:00.000002001,12,8,6,8189
1970-01-01 00:00:00.000002001,12,9,7,7333
1970-01-01 00:00:00.000002001,12,10,1,11345
1970-01-01 00:00:00.000002001,12,11,2,12407
1970-01-01 00:00:00.000002001,12,12,3,12510
1970-01-01 00:00:00.000002001,12,13,4,11948
1970-01-01 00:00:00.000002001,12,14,5,12143
1970-01-01 00:00:00.000002001,12,15,6,8447
1970-01-01 00:00:00.000002001,12,16,7,7309
1970-01-01 00:00:00.000002001,12,17,1,12049
1970-01-01 00:00:00.000002001,12,18,2,13300
1970-01-01 00:00:00.000002001,12,19,3,13072
1970-01-01 00:00:00.000002001,12,20,4,13558
1970-01-01 00:00:00.000002001,12,21,5,13185
1970-01-01 00:00:00.000002001,12,22,6,8879
1970-01-01 00:00:00.000002001,12,23,7,7082
1970-01-01 00:00:00.000002001,12,24,1,7448
1970-01-01 00:00:00.000002001,12,25,2,6443
1970-01-01 00:00:00.000002001,12,26,3,10735
1970-01-01 00:00:00.000002001,12,27,4,13762
1970-01-01 00:00:00.000002001,12,28,5,13918
1970-01-01 00:00:00.000002001,12,29,6,9365
1970-01-01 00:00:00.000002001,12,30,7,7679
1970-01-01 00:00:00.000002001,12,31,1,10018
1970-01-01 00:00:00.000002002,1,1,2,7790
1970-01-01 00:00:00.000002002,1,2,3,10420
1970-01-01 00:00:00.000002002,1,3,4,12134
1970-01-01 00:00:00.000002002,1,4,5,12433
1970-01-01 00:00:00.000002002,1,5,6,8760
1970-01-01 00:00:00.000002002,1,6,7,7505
1970-01-01 00:00:00.000002002,1,7,1,11371
1970-01-01 00:00:00.000002002,1,8,2,12248
1970-01-01 00:00:00.000002002,1,9,3,11391
1970-01-01 00:00:00.000002002,1,10,4,12318
1970-01-01 00:00:00.000002002,1,11,5,12048
1970-01-01 00:00:00.000002002,1,12,6,8399
1970-01-01 00:00:00.000002002,1,13,7,7355
1970-01-01 00:00:00.000002002,1,14,1,11344
1970-01-01 00:00:00.000002002,1,15,2,12101
1970-01-01 00:00:00.000002002,1,16,3,11697
1970-01-01 00:00:00.000002002,1,17,4,12077
1970-01-01 00:00:00.000002002,1,18,5,12015
1970-01-01 00:00:00.000002002,1,19,6,8301
1970-01-01 00:00:00.000002002,1,20,7,7338
1970-01-01 00:00:00.000002002,1,21,1,10741
1970-01-01 00:00:00.000002002,1,22,2,12104
1970-01-01 00:00:00.000002002,1,23,3,11970
1970-01-01 00:00:00.000002002,1,24,4,12235
1970-01-01 00:00:00.000002002,1,25,5,11867
1970-01-01 00:00:00.000002002,1,26,6,8400
1970-01-01 00:00:00.000002002,1,27,7,7387
1970-01-01 00:00:00.000002002,1,28,1,11139
1970-01-01 00:00:00.000002002,1,29,2,11963
1970-01-01 00:00:00.000002002,1,30,3,11902
1970-01-01 00:00:00.000002002,1,31,4,11921
1970-01-01 00:00:00.000002002,2,1,5,11943
1970-01-01 00:00:00.000002002,2,2,6,8799
1970-01-01 00:00:00.000002002,2,3,7,7322
1970-01-01 00:00:00.000002002,2,4,1,11176
1970-01-01 00:00:00.000002002,2,5,2,12242
1970-01-01 00:00:00.000002002,2,6,3,11934
1970-01-01 00:00:00.000002002,2,7,4,12157
1970-01-01 00:00:00.000002002,2,8,5,12223
1970-01-01 00:00:00.000002002,2,9,6,8589
1970-01-01 00:00:00.000002002,2,10,7,7461
1970-01-01 00:00:00.000002002,2,11,1,11348
1970-01-01 00:00:00.000002002,2,12,2,12467
1970-01-01 00:00:00.000002002,2,13,3,11814
1970-01-01 00:00:00.000002002,2,14,4,12785
1970-01-01 00:00:00.000002002,2,15,5,12334
1970-01-01 00:00:00.000002002,2,16,6,8563
1970-01-01 00:00:00.000002002,2,17,7,7310
1970-01-01 00:00:00.000002002,2,18,1,10729
1970-01-01 00:00:00.000002002,2,19,2,12053
1970-01-01 00:00:00.000002002,2,20,3,12516
1970-01-01 00:00:00.000002002,2,21,4,12166
1970-01-01 00:00:00.000002002,2,22,5,12459
1970-01-01 00:00:00.000002002,2,23,6,8515
1970-01-01 00:00:00.000002002,2,24,7,7372
1970-01-01 00:00:00.000002002,2,25,1,11322
1970-01-01 00:00:00.000002002,2,26,2,12227
1970-01-01 00:00:00.000002002,2,27,3,12055
1970-01-01 00:00:00.000002002,2,28,4,12096
1970-01-01 00:00:00.000002002,3,1,5,12214
1970-01-01 00:00:00.000002002,3,2,6,8310
1970-01-01 00:00:00.000002002,3,3,7,7497
1970-01-01 00:00:00.000002002,3,4,1,11422
1970-01-01 00:00:00.000002002,3,5,2,12435
1970-01-01 00:00:00.000002002,3,6,3,12152
1970-01-01 00:00:00.000002002,3,7,4,12299
1970-01-01 00:00:00.000002002,3,8,5,12037
1970-01-01 00:00:00.000002002,3,9,6,8470
1970-01-01 00:00:00.000002002,3,10,7,7529
1970-01-01 00:00:00.000002002,3,11,1,10989
1970-01-01 00:00:00.000002002,3,12,2,12384
1970-01-01 00:00:00.000002002,3,13,3,11810
1970-01-01 00:00:00.000002002,3,14,4,12358
1970-01-01 00:00:00.000002002,3,15,5,12249
1970-01-01 00:00:00.000002002,3,16,6,8596
1970-01-01 00:00:00.000002002,3,17,7,7526
1970-01-01 00:00:00.000002002,3,18,1,11434
1970-01-01 00:00:00.000002002,3,19,2,12439
1970-01-01 00:00:00.000002002,3,20,3,12278
1970-01-01 00:00:00.000002002,3,21,4,12249
1970-01-01 00:00:00.000002002,3,22,5,12056
1970-01-01 00:00:00.000002002,3,23,6,8466
1970-01-01 00:00:00.000002002,3,24,7,7314
1970-01-01 00:00:00.000002002,3,25,1,11292
1970-01-01 00:00:00.000002002,3,26,2,12562
1970-01-01 00:00:00.000002002,3,27,3,12353
1970-01-01 00:00:00.000002002,3,28,4,12265
1970-01-01 00:00:00.000002002,3,29,5,11324
1970-01-01 00:00:00.000002002,3,30,6,8177
1970-01-01 00:00:00.000002002,3,31,7,7019
1970-01-01 00:00:00.000002002,4,1,1,10090
1970-01-01 00:00:00.000002002,4,2,2,12560
1970-01-01 00:00:00.000002002,4,3,3,12147
1970-01-01 00:00:00.000002002,4,4,4,12061
1970-01-01 00:00:00.000002002,4,5,5,11812
1970-01-01 00:00:00.000002002,4,6,6,8191
1970-01-01 00:00:00.000002002,4,7,7,7008
1970-01-01 00:00:00.000002002,4,8,1,11478
1970-01-01 00:00:00.000002002,4,9,2,12465
1970-01-01 00:00:00.000002002,4,10,3,12188
1970-01-01 00:00:00.000002002,4,11,4,12040
1970-01-01 00:00:00.000002002,4,12,5,12070
1970-01-01 00:00:00.000002002,4,13,6,8345
1970-01-01 00:00:00.000002002,4,14,7,7482
1970-01-01 00:00:00.000002002,4,15,1,11220
1970-01-01 00:00:00.000002002,4,16,2,12586
1970-01-01 00:00:00.000002002,4,17,3,12271
1970-01-01 00:00:00.000002002,4,18,4,12219
1970-01-01 00:00:00.000002002,4,19,5,12054
1970-01-01 00:00:00.000002002,4,20,6,8113
1970-01-01 00:00:00.000002002,4,21,7,7205
1970-01-01 00:00:00.000002002,4,22,1,11365
1970-01-01 00:00:00.000002002,4,23,2,12255
1970-01-01 00:00:00.000002002,4,24,3,12066
1970-01-01 00:00:00.000002002,4,25,4,12249
1970-01-01 00:00:00.000002002,4,26,5,11737
1970-01-01 00:00:00.000002002,4,27,6,8127
1970-01-01 00:00:00.000002002,4,28,7,7417
1970-01-01 00:00:00.000002002,4,29,1,11230
1970-01-01 00:00:00.000002002,4,30,2,12381
1970-01-01 00:00:00.000002002,5,1,3,12080
1970-01-01 00:00:00.000002002,5,2,4,12157
1970-01-01 00:00:00.000002002,5,3,5,11923
1970-01-01 00:00:00.000002002,5,4,6,8104
1970-01-01 00:00:00.000002002,5,5,7,7338
1970-01-01 00:00:00.000002002,5,6,1,11167
1970-01-01 00:00:00.000002002,5,7,2,12265
1970-01-01 00:00:00.000002002,5,8,3,12082
1970-01-01 00:00:00.000002002,5,9,4,12035
1970-01-01 00:00:00.000002002,5,10,5,12140
1970-01-01 00:00:00.000002002,5,11,6,8216
1970-01-01 00:00:00.000002002,5,12,7,7370
1970-01-01 00:00:00.000002002,5,13,1,11235
1970-01-01 00:00:00.000002002,5,14,2,12655
1970-01-01 00:00:00.000002002,5,15,3,12489
1970-01-01 00:00:00.000002002,5,16,4,12374
1970-01-01 00:00:00.000002002,5,17,5,11963
1970-01-01 00:00:00.000002002,5,18,6,8420
1970-01-01 00:00:00.000002002,5,19,7,7358
1970-01-01 00:00:00.000002002,5,20,1,11568
1970-01-01 00:00:00.000002002,5,21,2,12675
1970-01-01 00:00:00.000002002,5,22,3,12463
1970-01-01 00:00:00.000002002,5,23,4,12871
1970-01-01 00:00:00.000002002,5,24,5,12569
1970-01-01 00:00:00.000002002,5,25,6,8374
1970-01-01 00:00:00.000002002,5,26,7,7221
1970-01-01 00:00:00.000002002,5,27,1,7667
1970-01-01 00:00:00.000002002,5,28,2,11923
1970-01-01 00:00:00.000002002,5,29,3,13213
1970-01-01 00:00:00.000002002,5,30,4,12738
1970-01-01 00:00:00.000002002,5,31,5,12354
1970-01-01 00:00:00.000002002,6,1,6,8410
1970-01-01 00:00:00.000002002,6,2,7,7469
1970-01-01 00:00:00.000002002,6,3,1,11273
1970-01-01 00:00:00.000002002,6,4,2,12391
1970-01-01 00:00:00.000002002,6,5,3,12433
1970-01-01 00:00:00.000002002,6,6,4,12478
1970-01-01 00:00:00.000002002,6,7,5,12067
1970-01-01 00:00:00.000002002,6,8,6,8392
1970-01-01 00:00:00.000002002,6,9,7,7401
1970-01-01 00:00:00.000002002,6,10,1,11664
1970-01-01 00:00:00.000002002,6,11,2,12464
1970-01-01 00:00:00.000002002,6,12,3,12499
1970-01-01 00:00:00.000002002,6,13,4,12253
1970-01-01 00:00:00.000002002,6,14,5,12364
1970-01-01 00:00:00.000002002,6,15,6,8593
1970-01-01 00:00:00.000002002,6,16,7,7575
1970-01-01 00:00:00.000002002,6,17,1,11482
1970-01-01 00:00:00.000002002,6,18,2,12898
1970-01-01 00:00:00.000002002,6,19,3,12350
1970-01-01 00:00:00.000002002,6,20,4,12633
1970-01-01 00:00:00.000002002,6,21,5,12163
1970-01-01 00:00:00.000002002,6,22,6,8576
1970-01-01 00:00:00.000002002,6,23,7,7557
1970-01-01 00:00:00.000002002,6,24,1,11724
1970-01-01 00:00:00.000002002,6,25,2,13168
1970-01-01 00:00:00.000002002,6,26,3,12850
1970-01-01 00:00:00.000002002,6,27,4,13102
1970-01-01 00:00:00.000002002,6,28,5,12779
1970-01-01 00:00:00.000002002,6,29,6,8841
1970-01-01 00:00:00.000002002,6,30,7,7739
